imdbID,title,url,imdbRating,rottenTomatoRating,metacriticRating,imdbVotes,duration,year,oscarNominations,noOfAwards,noOfNominations,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,directors,writers,actors,production,country,language,Type,Plot,BoxOffice,Rated,Genre
tt4219244,World Break: Aria of Curse for a Holy Swordsman,http://www.imdb.com/title/tt4219244/,7.1,nan,nan,596,1440,2015–,nan,nan,nan,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nan,nan,Felecia Angelle- Tia Lynn Ballard- Clifford Chapin- Kaito Ishikawa,nan,Japan,Japanese,series,The scenery takes place in a private high school involving the concept of "saviors." They are known as people who possess awakened memories of their past lives. The story tells of a young boy named Moroha Haimura who comes to this private school. At the school- there are two types of people: Saviors- who fight enemies with weapons and techniques gleaned from the Puraana powers from their own bodies- and Kuroma- who wipe out enemies with magic to manipulate the Maana powers that surpass physics. Moroha Haimura is the first person with past lives of both Shirogane and Kuroma.,nan,TV-MA,Animation- Action- Fantasy- Romance
tt3107490,Showtime Coast to Coast,http://www.imdb.com/title/tt3107490/,nan,nan,nan,nan,nan,1987–,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Herbie Hancock,nan,USA,English,series,nan,nan,nan,Music
tt0270151,The Dead Ships Island,http://www.imdb.com/title/tt0270151/,5.7,nan,nan,111,8280,1987–,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,nan,nan,Larisa Belogurova,nan,Soviet Union,Russian,series,A husband in an unhappy marriage is transported into alternate reality- after watching a documentary on Bermuda Triangle.,nan,nan,Fantasy- Musical- Sci-Fi
tt0300795,The Legend of the Hidden City,http://www.imdb.com/title/tt0300795/,7.5,nan,nan,51,1500,1997–,nan,nan,nan,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Brendan Pollecutt- Fezile Mpela- Robert Finlayson- Gina Borthwick,nan,South Africa,English,series,After surviving a helicopter crash in the uncharted South African wilderness- two young men- a girl and a renegade thief discover an ancient city unknown to civilization.,nan,nan,Adventure- Family- Action
tt0187647,Hope and Glory,http://www.imdb.com/title/tt0187647/,7.5,nan,nan,56,3000,1999–2000,nan,nan,nan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Lenny Henry- Sara Stephens- Amanda Redman- Gillian Kearney,nan,UK,English,series,The main school in an economically depressed area- Hope Park Comprehensive has been on the verge of closing for years. Things begin to look up when the weary headmaster Neil Bruce is replaced by dynamic young Ian George. Ian immediately wins over the head of the board of governors- Dennis Hill and new teacher Debbie Bryan. But can he win the confidence of deputy head Phil Jakes- deal with the incompetent geography teacher Jan Woolley and prevent Hope Park from closing?,nan,nan,Drama
tt12038280,Illegal - Justice- Out of Order,http://www.imdb.com/title/tt12038280/,7.8,nan,nan,1047,nan,2020,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,nan,nan,Neha Sharma- Akshay Oberoi- Piyush Mishra- Nabeel Ahmed,nan,India,Hindi,series,An idealistic lawyer is trapped in the murky world of criminal law. Two cases (one about the death penalty for women in India- the other about sexual harassment in the workplace) show how out of order the justice system can be.,nan,nan,Thriller
tt7414034,My Family- Partition and Me: India 1947,http://www.imdb.com/title/tt7414034/,nan,nan,nan,nan,3600,2017,nan,nan,nan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Anita Rani,nan,UK,English,series,Anita Rani presents the stories of three British families whose ancestors' lives and their own lives were all greatly impacted by the 1947 Partition.,nan,nan,Documentary
tt2396988,Personal Services Required,http://www.imdb.com/title/tt2396988/,nan,nan,nan,nan,nan,2008–,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,Craig Walsh- Marjorie Walsh,nan,UK,English,series,nan,nan,nan,Reality-TV
tt2321187,Zaion: I Wish You Were Here,http://www.imdb.com/title/tt2321187/,5.2,nan,nan,36,1620,2001–,nan,nan,nan,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,nan,nan,Joe Odagiri,nan,Japan,Japanese,series,In the future- a meteor crashes into Earth bringing with it a virus known as M34 and attacks humans- turning them into vicious monsters. The fate of the world rests in the hands of 16-year-old girl with the power to defeat the virus.,nan,Not Rated,Animation- Drama- Mystery- Romance- Sci-Fi
tt0068040,Are You Being Served?,http://www.imdb.com/title/tt0068040/,8.0,nan,nan,6922,1680,1972–1985,nan,nan,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,Jeremy Lloyd- David Croft,Mollie Sugden- John Inman- Frank Thornton- Wendy Richard,nan,UK,English,series,This quintessentially British sitcom is about Grace Brothers- a department store in London which is owned and kept traditional- almost pre-war (e.g. precise dress code for ladies frills and gentlemen's hats according to rank)- by two brothers who look old enough to have fought in the Boer war but rarely appear- as most scenes play on one floor where Mr. Cuthbert Rumbold is the executive (meaning he enjoys an endless parade of foxy but stupid secretaries) in charge of management while his dignified floor walker- Captain Stephen Peacock- has daily charge over two small sales teams. The bossy- implicitly man-hungry widow Mrs. Betty Slocombe supervises the attractive Miss Shirley Brahms (with a terribly common Cockney accent) -with first choice of customers- on commission- the sale of women's clothes and accessories; the sales star at the gentleman's side is Mr. Wilberforce Clayborne Humpries- an implied closet-gay true gentleman- whose successive superiors are first obviously nearly retired Mr. Ernest Grainger and later formerly independent Mr. Grosman while the successive cheeky juniors are Mr. Dick Lucas and Mr. Bert Spooner. A regular visitor- and the only manual laborer but apparently best paid- is union representative Mr. Mash. Their interaction with each-other and the customers is quite formal in principle- but turns out comical in practice.,nan,TV-PG,Comedy
tt0068040,Are You Being Served?,http://www.imdb.com/title/tt0068040/,8.0,nan,nan,6922,1680,1972–1985,nan,nan,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,Jeremy Lloyd- David Croft,Mollie Sugden- John Inman- Frank Thornton- Wendy Richard,nan,UK,English,series,This quintessentially British sitcom is about Grace Brothers- a department store in London which is owned and kept traditional- almost pre-war (e.g. precise dress code for ladies frills and gentlemen's hats according to rank)- by two brothers who look old enough to have fought in the Boer war but rarely appear- as most scenes play on one floor where Mr. Cuthbert Rumbold is the executive (meaning he enjoys an endless parade of foxy but stupid secretaries) in charge of management while his dignified floor walker- Captain Stephen Peacock- has daily charge over two small sales teams. The bossy- implicitly man-hungry widow Mrs. Betty Slocombe supervises the attractive Miss Shirley Brahms (with a terribly common Cockney accent) -with first choice of customers- on commission- the sale of women's clothes and accessories; the sales star at the gentleman's side is Mr. Wilberforce Clayborne Humpries- an implied closet-gay true gentleman- whose successive superiors are first obviously nearly retired Mr. Ernest Grainger and later formerly independent Mr. Grosman while the successive cheeky juniors are Mr. Dick Lucas and Mr. Bert Spooner. A regular visitor- and the only manual laborer but apparently best paid- is union representative Mr. Mash. Their interaction with each-other and the customers is quite formal in principle- but turns out comical in practice.,nan,TV-PG,Comedy
tt9879074,The Disappearance of Madeleine McCann,http://www.imdb.com/title/tt9879074/,6.6,nan,nan,7659,3600,2019–,nan,nan,nan,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,nan,nan,Anthony Summers- Gonçalo Amaral- Robbyn Swan- Jim Gamble,nan,USA,English- Portuguese,series,The Disappearance of Madeleine McCann takes a detailed look at the disappearance of three-year-old Madeleine McCann- who vanished from the seaside resort of Praia de Luz in Portugal- while on holiday with her family.,nan,TV-14,Documentary- Crime- Drama- Mystery- Thriller
tt0122819,Full Circle with Michael Palin,http://www.imdb.com/title/tt0122819/,8.6,nan,nan,891,30000,1997–,nan,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Michael Palin,nan,UK,English,series,Michael Palin embarks on another epic journey of exploration and adventure- this time 15-000 miles through 18 countries around the Pacific rim.,nan,nan,Adventure- Documentary
tt0239156,I Am the Greatest!: The Adventures of Muhammad Ali,http://www.imdb.com/title/tt0239156/,6.3,nan,nan,45,1320,1977,nan,nan,nan,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,Janis Diamond- Fred Calvert- Kimie Calvert- John Paxton,Peter Haskell,nan,USA,English,series,An animated series featuring heavyweight boxing legend Muhammad Ali.,nan,nan,Animation- Family
tt1674417,Hardcore Pawn,http://www.imdb.com/title/tt1674417/,4.8,nan,nan,4121,1320,2009–2015,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,Richard Dominick,Les Gold- Seth Gold- Ashley Broad- Joel 'Big Joe' Shannon,nan,USA,English,series,Pawnbroker Les Gold and his two children- Seth and Ashley- operate Detroit's largest pawnshop.,nan,TV-14,Reality-TV
tt0783350,Jabberwocky,http://www.imdb.com/title/tt0783350/,6.6,nan,nan,7,nan,1974–1978,nan,nan,nan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Robert Prosky- Tucker Smallwood- JoBeth Williams,nan,USA,English,series,nan,nan,nan,Family
