imdbID,title,url,imdbRating,rottenTomatoRating,metacriticRating,imdbVotes,duration,year,oscarNominations,noOfAwards,noOfNominations,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,directors,writers,actors,production,country,language,Type,Plot,BoxOffice,Rated,Genre
tt0348258,Tujhe Meri Kasam,http://www.imdb.com/title/tt0348258/,6.5,nan,nan,272,9300,2003,nan,nan,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Vijay K. Bhaskar,Kamal (story)- Neeraj Vora (dialogue),Riteish Deshmukh- Shakti Kapoor- Supriya Karnik- Satish Shah,nan,India,Hindi,movie,Rishi and Anju are childhood buddies struggle to find out if they have more than friendship between them.,nan,nan,Romance
tt0387678,Waisa Bhi Hota Hai Part II,http://www.imdb.com/title/tt0387678/,7.3,nan,nan,675,8220,2003,nan,nan,7,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shashanka Ghosh,Javed Ahmed (screenplay)- Shashanka Ghosh (dialogue)- Zunaid Memon (original script),Arshad Warsi- Prashant Narayanan- Sandhya Mridul- Pratima Kazmi,nan,India,Hindi,movie,Revolves around a hapless copywriter torn between his crazy police officer fiancee and his new best friend- a hit man who inadvertently involves him underworld.,nan,nan,Comedy- Crime- Drama
tt0383719,Xcuse Me,http://www.imdb.com/title/tt0383719/,5.7,nan,nan,736,9120,2003,nan,nan,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N. Chandra,nan,Sharman Joshi- Sahil Khan- Anil Chaudhary- Snehal Dabi,nan,India,Hindi,movie,Chantu and Bantu are unemployed- and are able to get any employment due to lack of experience. They come across an advertisement for hotel management trainees in Goa- and make their way ...,nan,nan,Comedy
tt0357328,Yeh Dil,http://www.imdb.com/title/tt0357328/,4.1,nan,nan,150,8820,2003,nan,nan,nan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Teja,nan,Baba- Banerji- Chetana Das- Divyaa Dwivedi,nan,India,Hindi,movie,A musical love story of Ravi and Vasundhara who study in the same college. Both are good friends until their friendship transforms into true love. Their urge of getting married is objected ...,nan,nan,Drama- Romance
tt0382385,Zameen,http://www.imdb.com/title/tt0382385/,5.3,nan,nan,1278,9240,2003,nan,nan,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rohit Shetty,Robin Bhatt (additional screenplay)- Javed Siddiqui (dialogue)- Suparn Verma (screenplay)- Suparn Verma (story),Ajay Devgn- Abhishek Bachchan- Bipasha Basu- Mukesh Tiwari,nan,India,Hindi,movie,Colonel Ranvir and ACP Jaideep joins forces to fight against Pakistani terrorists- who hijacks an Indian airplane and demands to free their militant leader in return.,nan,nan,Action- Adventure
tt0309800,Chota Jadugar,http://www.imdb.com/title/tt0309800/,4.0,nan,nan,90,5940,2003,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jose Punnoose,Reghunath Paleri (screenplay)- Rajiv Kumar (screenplay),Sooraj Balaji- S.P. Balasubrahmanyam- Julian Carey- Al Diorio,nan,India,Tamil- Malayalam- Hindi,movie,Indrajit lives with his grandfather- Acharya- in Mayapuri- Southern India- after his mom passes away- while his dad- Krishna- runs "TVAsia" in the United States. The family are well-known ...,nan,Not Rated,Fantasy
tt1597723,Derren Brown Presents the 3D Magic Spectacular,http://www.imdb.com/title/tt1597723/,6.5,nan,nan,20,2880,2009,nan,nan,nan,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adam Wimpenny,Iain Sharkey (links written by),Derren Brown- Barry Jones- Stuart MacLeod- Richard Cadell,nan,UK,English,movie,nan,nan,nan,Family- Fantasy
tt0390974,Chokher Bali,http://www.imdb.com/title/tt0390974/,6.6,nan,nan,5,nan,1938,nan,nan,nan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Satu Sen,Rabindranath Tagore (novel),Rama Banerjee- Manoranjan Bhattacharya- Chhabi Biswas- Sibkali Chatterjee,nan,India,Bengali,movie,nan,nan,nan,Drama
tt0106204,Aankhen,http://www.imdb.com/title/tt0106204/,6.7,nan,nan,1763,10200,1993,nan,nan,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,David Dhawan,Anees Bazmee,Govinda- Chunky Pandey- Raj Babbar- Kader Khan,nan,India,Hindi,movie,Two good-for-nothing brothers are embroiled in a conspiracy involving a political assassination and try their best to save the country.,nan,Not Rated,Action- Comedy- Crime- Thriller
tt0107311,Khal Nayak,http://www.imdb.com/title/tt0107311/,7.2,79.0,nan,2737,11400,1993,nan,2,6,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Subhash Ghai,Subhash Ghai- Ram Kelkar (screenplay)- Kamlesh Pandey (dialogue),Sanjay Dutt- Madhuri Dixit- Jackie Shroff- Rakhee Gulzar,Mukta Arts Ltd.,India,Hindi,movie,A prison guard goes undercover as a dancer to try and recapture an escaped criminal and restore her police inspector boyfriend's reputation.,nan,Not Rated,Action- Adventure- Crime- Drama- Thriller
